6/12/2014 12:00:00 AM,10.0000,,"Cityplace Parking","","","","","700 S. Rosemary Avenue","","West Palm Beach","FL","33401","MON","Parking",
6/10/2014 12:00:00 AM,40.0000,,"PBC Hotel & Lodging Assn.","","","","","1392 Lake Killian Drive","","Lake Park","FL","33403","MON","Event ticket",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/21/2014 12:00:00 AM,450.0000,,"BSE","","","","","178 Seashore Drive","","Jupiter","FL","33477","MON","Graphic Artist",
6/21/2014 12:00:00 AM,200.0000,,"Think Tank Advertising","","","","","13650 Columbine Avenue","","Wellington","FL","33414","MON","Advertising",
6/21/2014 12:00:00 AM,2942.4300,,"Preferred Printing","","","","","791 Northlake Blvd.","","North Palm Beach","FL","33408","MON","Printing",
6/21/2014 12:00:00 AM,3777.8000,,"Print Pelican","","","","","1770 W. 10th Street","","Riviera Beach","FL","33404","MON","Mailing",
6/24/2014 12:00:00 AM,120.0000,,"COMPASS","","","","","201 N. Dixie Highway","","Lake Worth ","FL","33460","MON","Event Tickets",
7/1/2014 12:00:00 AM,57.6400,,"Okeechobee Chevron","","","","","1921 Okechobee Boulevard","","West Palm Beach","FL","33401","MON","Gas",
6/26/2014 12:00:00 AM,43.8900,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
6/24/2014 12:00:00 AM,31.1700,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
7/3/2014 12:00:00 AM,54.1800,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
6/24/2014 12:00:00 AM,23.0000,,"Gabriela's Cafe & Service","","","","","12793 Forest Hill Boulevard","","Wellington","FL","33414","MON","Campaign Meeting",
7/1/2014 12:00:00 AM,8.0000,,"Cityplace Parking","","","",""," 700 S. Narcissus Avenue","","West Palm Beach","FL","33401","MON","Parking",
6/24/2014 12:00:00 AM,18.0000,,"Short Stacks","","","","","11924 W. Forest HIll Blvd.","","Wellington","FL","33414","MON","Campaign Meeting",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/10/2014 12:00:00 AM,36.3200,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
7/8/2014 12:00:00 AM,24.0000,,"Gabriel's Cafe & Grille","","","","","12793 G Forest Hill Boulevard","","Wellington","FL","33414","MON","Campaign meeting",
7/5/2014 12:00:00 AM,100.0000,,"Crystal Bruce","","","","","8860 Seville Street","","Pahokee","FL","33476","MON","Campaign Work",
7/11/2014 12:00:00 AM,150.0000,,"Crystal Bruce","","","","","8860 Seville Street","","Pahokee","FL","33476","MON","Campaign Work",
7/6/2014 12:00:00 AM,500.0000,,"Martha Webster","","","","","103 Oriole Avenue","","Royal Palm Beach","FL","33411","MON","Campaign work",
7/5/2014 12:00:00 AM,695.5300,,"Victory Store","","","","","5200 S.W. 30th Street","","Davenport","IA","52802","MON","Signs",
7/18/2014 12:00:00 AM,74.3300,,"Paypal","","","","","211 N. First Street","","San Jose","FL","95131","MON","Paypal fees",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/6/2014 12:00:00 AM,3392.0000,"ADD","American Directions Group","","","","","1350 Connecticut Avenue","","Washington","DC","20036","MON","Poll",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/24/2014 12:00:00 AM,42.1500,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/26/2014 12:00:00 AM,475.0000,,"BSE Design","","","","","178 Seashore Drive","","Jupiter","FL","33477","MON","Graphic Artist",
7/26/2014 12:00:00 AM,3255.7300,,"Print Pelican","","","","","1770 W. 10th Street","","Riviera Beach","FL","33404","MON","Mailing Services",
7/26/2014 12:00:00 AM,1524.4400,,"Preferred Printing","","","","","791 Northlake Boulevard","","North Palm Beach","FL","33408","MON","Printing",
7/26/2014 12:00:00 AM,6000.0000,,"Patriot Games, Inc.","","","","","120 S. Dixie Highway","Suite 202","West Palm Beach","FL","33401","MON","Consulting",
8/1/2014 12:00:00 AM,52.4400,,"Costco","","","","","11991 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/2/2014 12:00:00 AM,17.0000,,"Boonie's Restaurant","","","","","14555 Southern Boulevard","","Loxahatchee","FL","33470","MON","Campaign meeting",
8/2/2014 12:00:00 AM,200.0000,,"PBCHRC","","","","","P.O.Box 627","","West Palm Beach","FL","33402","MON","Event Tickets",
8/7/2014 12:00:00 AM,57.8300,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/10/2014 12:00:00 AM,54.3500,,"Mobil ","","","","","3890 Forest Hill Boulevard","","Wellington","FL","33414","MON","Gas",
8/14/2014 12:00:00 AM,1098.0000,,"","Al","","Suarez","","12586 Wellington Trace","","Wellington","FL","33414","MON","SIgns",
8/11/2014 12:00:00 AM,7255.7300,,"Patriot Games","","","","","120 S. Dixie Highway","Suite 202","West Palm Beach","Fl","33401-","MON","Postage",
8/12/2014 12:00:00 AM,1671.5800,,"Preferred Prinnting","","","","","791 Northlake Blvd.","","North Palm Beach","Fl","33408","MON","Printing",
8/19/2014 12:00:00 AM,57.2400,,"Mobil","","","","","3890 State Hwy 7","","Lake Worth","FL","33467","MON","Gas",
8/19/2014 12:00:00 AM,425.0000,,"Facebook","","","","","1601 Willow Road","","Menlo Park","CA","94025","MON","Advertising",
8/18/2014 12:00:00 AM,400.0000,,"","Martha","","Webster","","103 Oriole Court","","Royal Palm Beach","FL","33411","MON","Campaign Work",
8/21/2014 12:00:00 AM,250.0000,,"","Crystal","","Bruce","","8860 Seville Street","","Pahokee","FL","33476","MON","Campaign work",
8/19/2014 12:00:00 AM,31085.5200,,"Patriot Games","","","","","120 S. Dixie Highway","","West Palm Beach","FL","33401","MON","Advertising",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/14/2014 12:00:00 AM,700.0000,"ADD","WSWN","","","","","2001 St. Road 715","","Belle Glade","FL","33430","MON","Radio ads",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
9/1/2014 12:00:00 AM,234.0900,,"Think Big","","","","","12012 Southshore Blvd.","Suite 103","Wellington","FL","33414","MON","Website",
8/28/2014 12:00:00 AM,214.6500,,"ASAP Graphix","","","","","15895 93rd Street N.","","West Palm Beach ","FL","33412","MON","Signs",
8/22/2014 12:00:00 AM,57.7400,,"Exxon","","","","","2980 Lake Worth Road","","Lake Worth","FL","33461","MON","Gas",
8/25/2014 12:00:00 AM,32.2800,,"Gabriel's","","","","","12793 Forest Hill Blvd.","","Wellington","FL","33414","MON","Campaign meeting",
11/11/2014 12:00:00 AM,40470.2900,,"Kathy Foster","","","","","13650 Columbine Avenue","","Wellington","FL","33414","DIS","Loan Repayment",
8/24/2014 12:00:00 AM,300.0000,,"","Crystal","","Bruce","","8860 Seville Street","","Pahokee","FL","33476","MON","Campaign work",
8/25/2014 12:00:00 AM,100.0000,,"","Felix","","Tomlin","","1554 Boone Avenue","","Pahokee","FL","33476","MON","Campaign worker",
8/25/2014 12:00:00 AM,100.0000,,"","Sandra","","Orzech","","1424 E. 7th Street","","Pahokee","FL","33476","MON","Campaign worker",
8/25/2014 12:00:00 AM,100.0000,,"","Earl ","","McKinney","","1538 Boone Avenue","","Pahokee","FL","333476","MON","Campaign worker",
8/25/2014 12:00:00 AM,100.0000,,"","Shaun","","Wismene","","1434 N W. F Place","","Belle Glade","FL","33430","MON","Campaign worker",
8/25/2014 12:00:00 AM,400.0000,,"","Earnest","","Jackson","","1616 S. Main Street","","Pahokee","FL","33476","MON","Campaign worker",
8/25/2014 12:00:00 AM,100.0000,,"","Horace","","Clarke","","P.O. Box 2064","","Belle Glade","FL","33430","MON","Campaign worker",
8/25/2014 12:00:00 AM,100.0000,,"","Charletha","","Williams","","P.O. Box 2064","","Belle Glade","FL","33430","MON","Campaign worker",
8/25/2014 12:00:00 AM,100.0000,,"","Alvin","","Warren","","P.O. Box 2064","","Belle Glade","FL","33430","MON","Campaign worker",
8/25/2014 12:00:00 AM,200.0000,,"","Evelina","","Clarke","","P.O. Box 2064","","Belle Glade","FL","33430","MON","Campaign worker and gas",
8/25/2014 12:00:00 AM,15486.5900,,"Preferred Printing","","","","","791 Northlake Boulevard","","North Palm Beach","FL","33408","MON","Printing",
